spp_file,Alt,Year,variable,value
GOA_ATF,4,2037,C_mean,36283.2
GOA_ATF,4,2037,C_sd,8455.17
GOA_ATF,4,2038,C_lb,24324.3
GOA_ATF,4,2038,C_ub,52205.8
GOA_ATF,4,2038,C_median,35179.3
GOA_ATF,4,2038,C_mean,36310.9
GOA_ATF,4,2038,C_sd,9036.28
GOA_ATF,4,2039,C_lb,23812
GOA_ATF,4,2039,C_ub,53125.2
GOA_ATF,4,2039,C_median,35002
GOA_ATF,4,2039,C_mean,36262.5
GOA_ATF,4,2039,C_sd,9355.67
GOA_ATF,4,2040,C_lb,23824.8
GOA_ATF,4,2040,C_ub,52643.6
GOA_ATF,4,2040,C_median,34763.3
GOA_ATF,4,2040,C_mean,36162
GOA_ATF,4,2040,C_sd,9463.19
GOA_ATF,4,2027,SSB_lb,874501
GOA_ATF,4,2027,SSB_ub,874501
GOA_ATF,4,2027,SSB_median,874501
GOA_ATF,4,2027,SSB_mean,874501
GOA_ATF,4,2028,SSB_lb,879111
GOA_ATF,4,2028,SSB_ub,879111
GOA_ATF,4,2028,SSB_median,879111
GOA_ATF,4,2028,SSB_mean,879111
GOA_ATF,4,2029,SSB_lb,881503
GOA_ATF,4,2029,SSB_ub,881567
GOA_ATF,4,2029,SSB_median,881515
GOA_ATF,4,2029,SSB_mean,881522
GOA_ATF,4,2030,SSB_lb,863224
GOA_ATF,4,2030,SSB_ub,863686
GOA_ATF,4,2030,SSB_median,863316
GOA_ATF,4,2030,SSB_mean,863369
GOA_ATF,4,2031,SSB_lb,847009
GOA_ATF,4,2031,SSB_ub,849704
GOA_ATF,4,2031,SSB_median,847568
GOA_ATF,4,2031,SSB_mean,847872
GOA_ATF,4,2032,SSB_lb,831308
GOA_ATF,4,2032,SSB_ub,844632
GOA_ATF,4,2032,SSB_median,834198
GOA_ATF,4,2032,SSB_mean,835648
GOA_ATF,4,2033,SSB_lb,809844
GOA_ATF,4,2033,SSB_ub,863526
GOA_ATF,4,2033,SSB_median,821954
GOA_ATF,4,2033,SSB_mean,827468
GOA_ATF,4,2034,SSB_lb,772676
GOA_ATF,4,2034,SSB_ub,922687
GOA_ATF,4,2034,SSB_median,807880
GOA_ATF,4,2034,SSB_mean,822766
GOA_ATF,4,2035,SSB_lb,723740
GOA_ATF,4,2035,SSB_ub,993583
GOA_ATF,4,2035,SSB_median,796695
GOA_ATF,4,2035,SSB_mean,820363
GOA_ATF,4,2036,SSB_lb,679321
GOA_ATF,4,2036,SSB_ub,1.037e+06
GOA_ATF,4,2036,SSB_median,794854
GOA_ATF,4,2036,SSB_mean,819335
GOA_ATF,4,2037,SSB_lb,643212
GOA_ATF,4,2037,SSB_ub,1.07992e+06
GOA_ATF,4,2037,SSB_median,794425
GOA_ATF,4,2037,SSB_mean,819440
GOA_ATF,4,2038,SSB_lb,606321
GOA_ATF,4,2038,SSB_ub,1.12079e+06
GOA_ATF,4,2038,SSB_median,793795
GOA_ATF,4,2038,SSB_mean,820066
GOA_ATF,4,2039,SSB_lb,580081
GOA_ATF,4,2039,SSB_ub,1.13888e+06
GOA_ATF,4,2039,SSB_median,796031
GOA_ATF,4,2039,SSB_mean,819408
GOA_ATF,4,2040,SSB_lb,561288
GOA_ATF,4,2040,SSB_ub,1.15626e+06
GOA_ATF,4,2040,SSB_median,794150
GOA_ATF,4,2040,SSB_mean,817486
GOA_ATF,4,2027,F_lb,0.00868027
GOA_ATF,4,2027,F_ub,0.00868027
GOA_ATF,4,2027,F_median,0.00868027
GOA_ATF,4,2027,F_mean,0.00868027
GOA_ATF,4,2028,F_lb,0.0086939
GOA_ATF,4,2028,F_ub,0.00869637
GOA_ATF,4,2028,F_median,0.00869591
GOA_ATF,4,2028,F_mean,0.00869564
GOA_ATF,4,2029,F_lb,0.0268824
GOA_ATF,4,2029,F_ub,0.0268824
GOA_ATF,4,2029,F_median,0.0268824
GOA_ATF,4,2029,F_mean,0.0268824
GOA_ATF,4,2030,F_lb,0.0268824
GOA_ATF,4,2030,F_ub,0.0268824
GOA_ATF,4,2030,F_median,0.0268824
GOA_ATF,4,2030,F_mean,0.0268824
GOA_ATF,4,2031,F_lb,0.0268824
GOA_ATF,4,2031,F_ub,0.0268824
GOA_ATF,4,2031,F_median,0.0268824
GOA_ATF,4,2031,F_mean,0.0268824
GOA_ATF,4,2032,F_lb,0.0268824
GOA_ATF,4,2032,F_ub,0.0268824
GOA_ATF,4,2032,F_median,0.0268824
GOA_ATF,4,2032,F_mean,0.0268824
GOA_ATF,4,2033,F_lb,0.0268824
GOA_ATF,4,2033,F_ub,0.0268824
GOA_ATF,4,2033,F_median,0.0268824
GOA_ATF,4,2033,F_mean,0.0268824
GOA_ATF,4,2034,F_lb,0.0268824
GOA_ATF,4,2034,F_ub,0.0268824
GOA_ATF,4,2034,F_median,0.0268824
GOA_ATF,4,2034,F_mean,0.0268824
GOA_ATF,4,2035,F_lb,0.0268824
GOA_ATF,4,2035,F_ub,0.0268824
GOA_ATF,4,2035,F_median,0.0268824
GOA_ATF,4,2035,F_mean,0.0268824
GOA_ATF,4,2036,F_lb,0.0268824
GOA_ATF,4,2036,F_ub,0.0268824
GOA_ATF,4,2036,F_median,0.0268824
GOA_ATF,4,2036,F_mean,0.0268824
GOA_ATF,4,2037,F_lb,0.0268824
GOA_ATF,4,2037,F_ub,0.0268824
GOA_ATF,4,2037,F_median,0.0268824
GOA_ATF,4,2037,F_mean,0.0268824
GOA_ATF,4,2038,F_lb,0.0268824
GOA_ATF,4,2038,F_ub,0.0268824
GOA_ATF,4,2038,F_median,0.0268824
GOA_ATF,4,2038,F_mean,0.0268824
GOA_ATF,4,2039,F_lb,0.0268824
GOA_ATF,4,2039,F_ub,0.0268824
GOA_ATF,4,2039,F_median,0.0268824
GOA_ATF,4,2039,F_mean,0.0268824
GOA_ATF,4,2040,F_lb,0.0268824
GOA_ATF,4,2040,F_ub,0.0268824
GOA_ATF,4,2040,F_median,0.0268824
GOA_ATF,4,2040,F_mean,0.0268824
GOA_ATF,5,2027,C_lb,12408.7
GOA_ATF,5,2027,C_ub,12408.7
GOA_ATF,5,2027,C_median,12408.7
GOA_ATF,5,2027,C_mean,12408.7
GOA_ATF,5,2027,C_sd,3.01952e-10
GOA_ATF,5,2028,C_lb,12408.7
GOA_ATF,5,2028,C_ub,12408.7
GOA_ATF,5,2028,C_median,12408.7
GOA_ATF,5,2028,C_mean,12408.7
GOA_ATF,5,2028,C_sd,1.5845e-05
GOA_ATF,5,2029,C_lb,0
GOA_ATF,5,2029,C_ub,0
GOA_ATF,5,2029,C_median,0
GOA_ATF,5,2029,C_mean,0
GOA_ATF,5,2029,C_sd,0
GOA_ATF,5,2030,C_lb,0
GOA_ATF,5,2030,C_ub,0
GOA_ATF,5,2030,C_median,0
GOA_ATF,5,2030,C_mean,0
GOA_ATF,5,2030,C_sd,0
GOA_ATF,5,2031,C_lb,0
GOA_ATF,5,2031,C_ub,0
GOA_ATF,5,2031,C_median,0
GOA_ATF,5,2031,C_mean,0
GOA_ATF,5,2031,C_sd,0
GOA_ATF,5,2032,C_lb,0
GOA_ATF,5,2032,C_ub,0
GOA_ATF,5,2032,C_median,0
GOA_ATF,5,2032,C_mean,0
GOA_ATF,5,2032,C_sd,0
GOA_ATF,5,2033,C_lb,0
GOA_ATF,5,2033,C_ub,0
GOA_ATF,5,2033,C_median,0
GOA_ATF,5,2033,C_mean,0
GOA_ATF,5,2033,C_sd,0
GOA_ATF,5,2034,C_lb,0
GOA_ATF,5,2034,C_ub,0
GOA_ATF,5,2034,C_median,0
GOA_ATF,5,2034,C_mean,0
GOA_ATF,5,2034,C_sd,0
GOA_ATF,5,2035,C_lb,0
GOA_ATF,5,2035,C_ub,0
GOA_ATF,5,2035,C_median,0
GOA_ATF,5,2035,C_mean,0
GOA_ATF,5,2035,C_sd,0
GOA_ATF,5,2036,C_lb,0
GOA_ATF,5,2036,C_ub,0
GOA_ATF,5,2036,C_median,0
GOA_ATF,5,2036,C_mean,0
GOA_ATF,5,2036,C_sd,0
GOA_ATF,5,2037,C_lb,0
GOA_ATF,5,2037,C_ub,0
GOA_ATF,5,2037,C_median,0
GOA_ATF,5,2037,C_mean,0
GOA_ATF,5,2037,C_sd,0
GOA_ATF,5,2038,C_lb,0
GOA_ATF,5,2038,C_ub,0
GOA_ATF,5,2038,C_median,0
GOA_ATF,5,2038,C_mean,0
GOA_ATF,5,2038,C_sd,0
GOA_ATF,5,2039,C_lb,0
GOA_ATF,5,2039,C_ub,0
GOA_ATF,5,2039,C_median,0
GOA_ATF,5,2039,C_mean,0
GOA_ATF,5,2039,C_sd,0
GOA_ATF,5,2040,C_lb,0
GOA_ATF,5,2040,C_ub,0
GOA_ATF,5,2040,C_median,0
GOA_ATF,5,2040,C_mean,0
GOA_ATF,5,2040,C_sd,0
GOA_ATF,5,2027,SSB_lb,874501
GOA_ATF,5,2027,SSB_ub,874501
GOA_ATF,5,2027,SSB_median,874501
GOA_ATF,5,2027,SSB_mean,874501
GOA_ATF,5,2028,SSB_lb,879111
GOA_ATF,5,2028,SSB_ub,879111
GOA_ATF,5,2028,SSB_median,879111
GOA_ATF,5,2028,SSB_mean,879111
GOA_ATF,5,2029,SSB_lb,881503
GOA_ATF,5,2029,SSB_ub,881567
GOA_ATF,5,2029,SSB_median,881515
GOA_ATF,5,2029,SSB_mean,881522
GOA_ATF,5,2030,SSB_lb,894573
GOA_ATF,5,2030,SSB_ub,895036
GOA_ATF,5,2030,SSB_median,894665
GOA_ATF,5,2030,SSB_mean,894718
GOA_ATF,5,2031,SSB_lb,907928
GOA_ATF,5,2031,SSB_ub,910630
GOA_ATF,5,2031,SSB_median,908488
GOA_ATF,5,2031,SSB_mean,908794
GOA_ATF,5,2032,SSB_lb,919432
GOA_ATF,5,2032,SSB_ub,932864
GOA_ATF,5,2032,SSB_median,922336
GOA_ATF,5,2032,SSB_mean,923805
GOA_ATF,5,2033,SSB_lb,922354
GOA_ATF,5,2033,SSB_ub,977110
GOA_ATF,5,2033,SSB_median,934627
GOA_ATF,5,2033,SSB_mean,940293
GOA_ATF,5,2034,SSB_lb,905632
GOA_ATF,5,2034,SSB_ub,1.05882e+06
GOA_ATF,5,2034,SSB_median,942098
GOA_ATF,5,2034,SSB_mean,957712
GOA_ATF,5,2035,SSB_lb,872225
GOA_ATF,5,2035,SSB_ub,1.1582e+06
GOA_ATF,5,2035,SSB_median,949391
GOA_ATF,5,2035,SSB_mean,975043
GOA_ATF,5,2036,SSB_lb,839049
GOA_ATF,5,2036,SSB_ub,1.23672e+06
GOA_ATF,5,2036,SSB_median,962379
GOA_ATF,5,2036,SSB_mean,991498
GOA_ATF,5,2037,SSB_lb,811673
GOA_ATF,5,2037,SSB_ub,1.29997e+06
GOA_ATF,5,2037,SSB_median,978207
GOA_ATF,5,2037,SSB_mean,1.007e+06
GOA_ATF,5,2038,SSB_lb,778575
GOA_ATF,5,2038,SSB_ub,1.36039e+06
GOA_ATF,5,2038,SSB_median,989150
GOA_ATF,5,2038,SSB_mean,1.02111e+06
GOA_ATF,5,2039,SSB_lb,751697
GOA_ATF,5,2039,SSB_ub,1.40211e+06
GOA_ATF,5,2039,SSB_median,1.00511e+06
GOA_ATF,5,2039,SSB_mean,1.03211e+06
GOA_ATF,5,2040,SSB_lb,737881
GOA_ATF,5,2040,SSB_ub,1.43681e+06
GOA_ATF,5,2040,SSB_median,1.01057e+06
GOA_ATF,5,2040,SSB_mean,1.04006e+06
GOA_ATF,5,2027,F_lb,0.00868027
GOA_ATF,5,2027,F_ub,0.00868027
GOA_ATF,5,2027,F_median,0.00868027
GOA_ATF,5,2027,F_mean,0.00868027
GOA_ATF,5,2028,F_lb,0.0086939
GOA_ATF,5,2028,F_ub,0.00869637
GOA_ATF,5,2028,F_median,0.00869591
GOA_ATF,5,2028,F_mean,0.00869564
GOA_ATF,5,2029,F_lb,0
GOA_ATF,5,2029,F_ub,0
GOA_ATF,5,2029,F_median,0
GOA_ATF,5,2029,F_mean,0
GOA_ATF,5,2030,F_lb,0
GOA_ATF,5,2030,F_ub,0
GOA_ATF,5,2030,F_median,0
GOA_ATF,5,2030,F_mean,0
GOA_ATF,5,2031,F_lb,0
GOA_ATF,5,2031,F_ub,0
GOA_ATF,5,2031,F_median,0
GOA_ATF,5,2031,F_mean,0
GOA_ATF,5,2032,F_lb,0
GOA_ATF,5,2032,F_ub,0
GOA_ATF,5,2032,F_median,0
GOA_ATF,5,2032,F_mean,0
GOA_ATF,5,2033,F_lb,0
GOA_ATF,5,2033,F_ub,0
GOA_ATF,5,2033,F_median,0
GOA_ATF,5,2033,F_mean,0
GOA_ATF,5,2034,F_lb,0
GOA_ATF,5,2034,F_ub,0
GOA_ATF,5,2034,F_median,0
GOA_ATF,5,2034,F_mean,0
GOA_ATF,5,2035,F_lb,0
GOA_ATF,5,2035,F_ub,0
GOA_ATF,5,2035,F_median,0
GOA_ATF,5,2035,F_mean,0
GOA_ATF,5,2036,F_lb,0
GOA_ATF,5,2036,F_ub,0
GOA_ATF,5,2036,F_median,0
GOA_ATF,5,2036,F_mean,0
GOA_ATF,5,2037,F_lb,0
GOA_ATF,5,2037,F_ub,0
GOA_ATF,5,2037,F_median,0
GOA_ATF,5,2037,F_mean,0
GOA_ATF,5,2038,F_lb,0
GOA_ATF,5,2038,F_ub,0
GOA_ATF,5,2038,F_median,0
GOA_ATF,5,2038,F_mean,0
GOA_ATF,5,2039,F_lb,0
GOA_ATF,5,2039,F_ub,0
GOA_ATF,5,2039,F_median,0
GOA_ATF,5,2039,F_mean,0
GOA_ATF,5,2040,F_lb,0
GOA_ATF,5,2040,F_ub,0
GOA_ATF,5,2040,F_median,0
GOA_ATF,5,2040,F_mean,0
GOA_ATF,6,2027,C_lb,12408.7
GOA_ATF,6,2027,C_ub,12408.7
GOA_ATF,6,2027,C_median,12408.7
GOA_ATF,6,2027,C_mean,12408.7
GOA_ATF,6,2027,C_sd,3.01952e-10
GOA_ATF,6,2028,C_lb,157046
GOA_ATF,6,2028,C_ub,157093
GOA_ATF,6,2028,C_median,157055
GOA_ATF,6,2028,C_mean,157060
GOA_ATF,6,2028,C_sd,16.4537
GOA_ATF,6,2029,C_lb,136932
GOA_ATF,6,2029,C_ub,137310
GOA_ATF,6,2029,C_median,137007
GOA_ATF,6,2029,C_mean,137049
GOA_ATF,6,2029,C_sd,133.012
GOA_ATF,6,2030,C_lb,121411
GOA_ATF,6,2030,C_ub,123174
GOA_ATF,6,2030,C_median,121793
GOA_ATF,6,2030,C_mean,121986
GOA_ATF,6,2030,C_sd,629.837
GOA_ATF,6,2031,C_lb,109081
GOA_ATF,6,2031,C_ub,115286
GOA_ATF,6,2031,C_median,110530
GOA_ATF,6,2031,C_mean,111156
GOA_ATF,6,2031,C_sd,2180.74
GOA_ATF,6,2032,C_lb,98013.3
GOA_ATF,6,2032,C_ub,114894
GOA_ATF,6,2032,C_median,102039
GOA_ATF,6,2032,C_mean,103706
GOA_ATF,6,2032,C_sd,5710.34
GOA_ATF,6,2033,C_lb,86785.6
GOA_ATF,6,2033,C_ub,120330
GOA_ATF,6,2033,C_median,95665.4
GOA_ATF,6,2033,C_mean,98759.4
GOA_ATF,6,2033,C_sd,11305
GOA_ATF,6,2034,C_lb,74802.7
GOA_ATF,6,2034,C_ub,128102
GOA_ATF,6,2034,C_median,91655.3
GOA_ATF,6,2034,C_mean,95318.9
GOA_ATF,6,2034,C_sd,17568.9
GOA_ATF,6,2035,C_lb,57938.6
GOA_ATF,6,2035,C_ub,130874
GOA_ATF,6,2035,C_median,88096
GOA_ATF,6,2035,C_mean,90252.1
GOA_ATF,6,2035,C_sd,24641.7
GOA_ATF,6,2036,C_lb,48000.7
GOA_ATF,6,2036,C_ub,135102
GOA_ATF,6,2036,C_median,83932.9
GOA_ATF,6,2036,C_mean,86876.1
GOA_ATF,6,2036,C_sd,28727.6
GOA_ATF,6,2037,C_lb,41805.1
GOA_ATF,6,2037,C_ub,136597
GOA_ATF,6,2037,C_median,81957.5
GOA_ATF,6,2037,C_mean,85124.5
GOA_ATF,6,2037,C_sd,30859.4
GOA_ATF,6,2038,C_lb,39854
GOA_ATF,6,2038,C_ub,140218
GOA_ATF,6,2038,C_median,81332.1
GOA_ATF,6,2038,C_mean,84062.3
GOA_ATF,6,2038,C_sd,32029
GOA_ATF,6,2039,C_lb,38875.2
GOA_ATF,6,2039,C_ub,138700
GOA_ATF,6,2039,C_median,79220.5
GOA_ATF,6,2039,C_mean,83068.7
GOA_ATF,6,2039,C_sd,32340.9
GOA_ATF,6,2040,C_lb,39450.7
GOA_ATF,6,2040,C_ub,139076
GOA_ATF,6,2040,C_median,76209.8
GOA_ATF,6,2040,C_mean,82332.3
GOA_ATF,6,2040,C_sd,32121.5
GOA_ATF,6,2027,SSB_lb,874501
GOA_ATF,6,2027,SSB_ub,874501
GOA_ATF,6,2027,SSB_median,874501
GOA_ATF,6,2027,SSB_mean,874501
GOA_ATF,6,2028,SSB_lb,879111
GOA_ATF,6,2028,SSB_ub,879111
GOA_ATF,6,2028,SSB_median,879111
GOA_ATF,6,2028,SSB_mean,879111
GOA_ATF,6,2029,SSB_lb,762118
GOA_ATF,6,2029,SSB_ub,762179
GOA_ATF,6,2029,SSB_median,762129
GOA_ATF,6,2029,SSB_mean,762136
GOA_ATF,6,2030,SSB_lb,667237
GOA_ATF,6,2030,SSB_ub,667694
GOA_ATF,6,2030,SSB_median,667328
GOA_ATF,6,2030,SSB_mean,667380
GOA_ATF,6,2031,SSB_lb,592352
GOA_ATF,6,2031,SSB_ub,595017
GOA_ATF,6,2031,SSB_median,592904
GOA_ATF,6,2031,SSB_mean,593206
GOA_ATF,6,2032,SSB_lb,532654
GOA_ATF,6,2032,SSB_ub,545606
GOA_ATF,6,2032,SSB_median,535473
GOA_ATF,6,2032,SSB_mean,536884
GOA_ATF,6,2033,SSB_lb,479169
GOA_ATF,6,2033,SSB_ub,529275
GOA_ATF,6,2033,SSB_median,490679
GOA_ATF,6,2033,SSB_mean,495712
GOA_ATF,6,2034,SSB_lb,421811
GOA_ATF,6,2034,SSB_ub,552591
GOA_ATF,6,2034,SSB_median,453123
GOA_ATF,6,2034,SSB_mean,466146
GOA_ATF,6,2035,SSB_lb,366740
GOA_ATF,6,2035,SSB_ub,583432
GOA_ATF,6,2035,SSB_median,427113
GOA_ATF,6,2035,SSB_mean,444839
GOA_ATF,6,2036,SSB_lb,331498
GOA_ATF,6,2036,SSB_ub,585853
GOA_ATF,6,2036,SSB_median,412902
GOA_ATF,6,2036,SSB_mean,431441
GOA_ATF,6,2037,SSB_lb,308801
GOA_ATF,6,2037,SSB_ub,590108
GOA_ATF,6,2037,SSB_median,401726
GOA_ATF,6,2037,SSB_mean,423765
GOA_ATF,6,2038,SSB_lb,290026
GOA_ATF,6,2038,SSB_ub,607382
GOA_ATF,6,2038,SSB_median,399149
GOA_ATF,6,2038,SSB_mean,419445
GOA_ATF,6,2039,SSB_lb,286300
GOA_ATF,6,2039,SSB_ub,616992
GOA_ATF,6,2039,SSB_median,395390
GOA_ATF,6,2039,SSB_mean,415826
GOA_ATF,6,2040,SSB_lb,283818
GOA_ATF,6,2040,SSB_ub,605158
GOA_ATF,6,2040,SSB_median,389448
GOA_ATF,6,2040,SSB_mean,412761
GOA_ATF,6,2027,F_lb,0.00868027
GOA_ATF,6,2027,F_ub,0.00868027
GOA_ATF,6,2027,F_median,0.00868027
GOA_ATF,6,2027,F_mean,0.00868027
GOA_ATF,6,2028,F_lb,0.117948
GOA_ATF,6,2028,F_ub,0.117948
GOA_ATF,6,2028,F_median,0.117948
GOA_ATF,6,2028,F_mean,0.117948
GOA_ATF,6,2029,F_lb,0.117948
GOA_ATF,6,2029,F_ub,0.117948
GOA_ATF,6,2029,F_median,0.117948
GOA_ATF,6,2029,F_mean,0.117948
GOA_ATF,6,2030,F_lb,0.117948
GOA_ATF,6,2030,F_ub,0.117948
GOA_ATF,6,2030,F_median,0.117948
GOA_ATF,6,2030,F_mean,0.117948
GOA_ATF,6,2031,F_lb,0.117948
GOA_ATF,6,2031,F_ub,0.117948
GOA_ATF,6,2031,F_median,0.117948
GOA_ATF,6,2031,F_mean,0.117948
GOA_ATF,6,2032,F_lb,0.117948
GOA_ATF,6,2032,F_ub,0.117948
GOA_ATF,6,2032,F_median,0.117948
GOA_ATF,6,2032,F_mean,0.117948
GOA_ATF,6,2033,F_lb,0.117948
GOA_ATF,6,2033,F_ub,0.117948
GOA_ATF,6,2033,F_median,0.117948
GOA_ATF,6,2033,F_mean,0.117948
GOA_ATF,6,2034,F_lb,0.115711
GOA_ATF,6,2034,F_ub,0.117948
GOA_ATF,6,2034,F_median,0.117948
GOA_ATF,6,2034,F_mean,0.117683
GOA_ATF,6,2035,F_lb,0.0997937
GOA_ATF,6,2035,F_ub,0.117948
GOA_ATF,6,2035,F_median,0.117244
GOA_ATF,6,2035,F_mean,0.11283
GOA_ATF,6,2036,F_lb,0.0896074
GOA_ATF,6,2036,F_ub,0.117948
GOA_ATF,6,2036,F_median,0.113136
GOA_ATF,6,2036,F_mean,0.108793
GOA_ATF,6,2037,F_lb,0.0830473
GOA_ATF,6,2037,F_ub,0.117948
GOA_ATF,6,2037,F_median,0.109906
GOA_ATF,6,2037,F_mean,0.106442
GOA_ATF,6,2038,F_lb,0.0776206
GOA_ATF,6,2038,F_ub,0.117948
GOA_ATF,6,2038,F_median,0.109161
GOA_ATF,6,2038,F_mean,0.105057
GOA_ATF,6,2039,F_lb,0.0765434
GOA_ATF,6,2039,F_ub,0.117948
GOA_ATF,6,2039,F_median,0.108074
GOA_ATF,6,2039,F_mean,0.104002
GOA_ATF,6,2040,F_lb,0.0758261
GOA_ATF,6,2040,F_ub,0.117948
GOA_ATF,6,2040,F_median,0.106357
GOA_ATF,6,2040,F_mean,0.103356
GOA_ATF,7,2027,C_lb,12408.7
GOA_ATF,7,2027,C_ub,12408.7
GOA_ATF,7,2027,C_median,12408.7
GOA_ATF,7,2027,C_mean,12408.7
GOA_ATF,7,2027,C_sd,3.01952e-10
GOA_ATF,7,2028,C_lb,133889
GOA_ATF,7,2028,C_ub,133929
GOA_ATF,7,2028,C_median,133897
GOA_ATF,7,2028,C_mean,133901
GOA_ATF,7,2028,C_sd,13.8673
GOA_ATF,7,2029,C_lb,119421
GOA_ATF,7,2029,C_ub,119740
GOA_ATF,7,2029,C_median,119484
GOA_ATF,7,2029,C_mean,119520
GOA_ATF,7,2029,C_sd,112.149
GOA_ATF,7,2030,C_lb,126691
GOA_ATF,7,2030,C_ub,128455
GOA_ATF,7,2030,C_median,127073
GOA_ATF,7,2030,C_mean,127266
GOA_ATF,7,2030,C_sd,630.344
GOA_ATF,7,2031,C_lb,113165
GOA_ATF,7,2031,C_ub,119374
GOA_ATF,7,2031,C_median,114615
GOA_ATF,7,2031,C_mean,115242
GOA_ATF,7,2031,C_sd,2182.39
GOA_ATF,7,2032,C_lb,101093
GOA_ATF,7,2032,C_ub,117986
GOA_ATF,7,2032,C_median,105120
GOA_ATF,7,2032,C_mean,106789
GOA_ATF,7,2032,C_sd,5714.29
GOA_ATF,7,2033,C_lb,89063.5
GOA_ATF,7,2033,C_ub,122624
GOA_ATF,7,2033,C_median,97945.4
GOA_ATF,7,2033,C_mean,101043
GOA_ATF,7,2033,C_sd,11311.8
GOA_ATF,7,2034,C_lb,77699.8
GOA_ATF,7,2034,C_ub,129800
GOA_ATF,7,2034,C_median,93322.4
GOA_ATF,7,2034,C_mean,97143.2
GOA_ATF,7,2034,C_sd,17403.6
GOA_ATF,7,2035,C_lb,60411.5
GOA_ATF,7,2035,C_ub,132105
GOA_ATF,7,2035,C_median,89681
GOA_ATF,7,2035,C_mean,92229.7
GOA_ATF,7,2035,C_sd,24147.8
GOA_ATF,7,2036,C_lb,49421.1
GOA_ATF,7,2036,C_ub,135987
GOA_ATF,7,2036,C_median,85781.2
GOA_ATF,7,2036,C_mean,88240.1
GOA_ATF,7,2036,C_sd,28499.1
GOA_ATF,7,2037,C_lb,42593
GOA_ATF,7,2037,C_ub,137239
GOA_ATF,7,2037,C_median,83465.2
GOA_ATF,7,2037,C_mean,85995.5
GOA_ATF,7,2037,C_sd,30751.9
GOA_ATF,7,2038,C_lb,40348.4
GOA_ATF,7,2038,C_ub,140693
GOA_ATF,7,2038,C_median,82295.9
GOA_ATF,7,2038,C_mean,84597.5
GOA_ATF,7,2038,C_sd,31972.3
GOA_ATF,7,2039,C_lb,39164.1
GOA_ATF,7,2039,C_ub,138899
GOA_ATF,7,2039,C_median,79407.5
GOA_ATF,7,2039,C_mean,83396.7
GOA_ATF,7,2039,C_sd,32305
GOA_ATF,7,2040,C_lb,39685.3
GOA_ATF,7,2040,C_ub,139331
GOA_ATF,7,2040,C_median,76442.2
GOA_ATF,7,2040,C_mean,82516.6
GOA_ATF,7,2040,C_sd,32095.7
GOA_ATF,7,2027,SSB_lb,874501
GOA_ATF,7,2027,SSB_ub,874501
GOA_ATF,7,2027,SSB_median,874501
GOA_ATF,7,2027,SSB_mean,874501
GOA_ATF,7,2028,SSB_lb,879111
GOA_ATF,7,2028,SSB_ub,879111
GOA_ATF,7,2028,SSB_median,879111
GOA_ATF,7,2028,SSB_mean,879111
GOA_ATF,7,2029,SSB_lb,781128
GOA_ATF,7,2029,SSB_ub,781189
GOA_ATF,7,2029,SSB_median,781139
GOA_ATF,7,2029,SSB_mean,781146
GOA_ATF,7,2030,SSB_lb,699675
GOA_ATF,7,2030,SSB_ub,700133
GOA_ATF,7,2030,SSB_median,699766
GOA_ATF,7,2030,SSB_mean,699818
GOA_ATF,7,2031,SSB_lb,618800
GOA_ATF,7,2031,SSB_ub,621468
GOA_ATF,7,2031,SSB_median,619353
GOA_ATF,7,2031,SSB_mean,619655
GOA_ATF,7,2032,SSB_lb,553710
GOA_ATF,7,2032,SSB_ub,566671
GOA_ATF,7,2032,SSB_median,556531
GOA_ATF,7,2032,SSB_mean,557942
GOA_ATF,7,2033,SSB_lb,495615
GOA_ATF,7,2033,SSB_ub,545754
GOA_ATF,7,2033,SSB_median,507132
GOA_ATF,7,2033,SSB_mean,512167
GOA_ATF,7,2034,SSB_lb,434473
GOA_ATF,7,2034,SSB_ub,565338
GOA_ATF,7,2034,SSB_median,465790
GOA_ATF,7,2034,SSB_mean,478831
GOA_ATF,7,2035,SSB_lb,375715
GOA_ATF,7,2035,SSB_ub,593196
GOA_ATF,7,2035,SSB_median,436785
GOA_ATF,7,2035,SSB_mean,454405
GOA_ATF,7,2036,SSB_lb,337144
GOA_ATF,7,2036,SSB_ub,593276
GOA_ATF,7,2036,SSB_median,419658
GOA_ATF,7,2036,SSB_mean,438107
GOA_ATF,7,2037,SSB_lb,312150
GOA_ATF,7,2037,SSB_ub,595667
GOA_ATF,7,2037,SSB_median,406111
GOA_ATF,7,2037,SSB_mean,428291
GOA_ATF,7,2038,SSB_lb,292198
GOA_ATF,7,2038,SSB_ub,611565
GOA_ATF,7,2038,SSB_median,401674
GOA_ATF,7,2038,SSB_mean,422448
GOA_ATF,7,2039,SSB_lb,287683
GOA_ATF,7,2039,SSB_ub,619617
GOA_ATF,7,2039,SSB_median,397089
GOA_ATF,7,2039,SSB_mean,417771
GOA_ATF,7,2040,SSB_lb,284789
GOA_ATF,7,2040,SSB_ub,605849
GOA_ATF,7,2040,SSB_median,390734
GOA_ATF,7,2040,SSB_mean,413981
GOA_ATF,7,2027,F_lb,0.00868027
GOA_ATF,7,2027,F_ub,0.00868027
GOA_ATF,7,2027,F_median,0.00868027
GOA_ATF,7,2027,F_mean,0.00868027
GOA_ATF,7,2028,F_lb,0.0993964
GOA_ATF,7,2028,F_ub,0.0993964
GOA_ATF,7,2028,F_median,0.0993964
