spp_file,Alt,Year,variable,value
GOA_ATF,1,2031,SSB_median,455436
GOA_ATF,1,2031,SSB_mean,456117
GOA_ATF,1,2032,SSB_lb,389451
GOA_ATF,1,2032,SSB_ub,416038
GOA_ATF,1,2032,SSB_median,395389
GOA_ATF,1,2032,SSB_mean,398223
GOA_ATF,1,2033,SSB_lb,337581
GOA_ATF,1,2033,SSB_ub,427436
GOA_ATF,1,2033,SSB_median,358419
GOA_ATF,1,2033,SSB_mean,367650
GOA_ATF,1,2034,SSB_lb,280509
GOA_ATF,1,2034,SSB_ub,491320
GOA_ATF,1,2034,SSB_median,333107
GOA_ATF,1,2034,SSB_mean,352973
GOA_ATF,1,2035,SSB_lb,240426
GOA_ATF,1,2035,SSB_ub,536709
GOA_ATF,1,2035,SSB_median,323871
GOA_ATF,1,2035,SSB_mean,348632
GOA_ATF,1,2036,SSB_lb,220861
GOA_ATF,1,2036,SSB_ub,555267
GOA_ATF,1,2036,SSB_median,323682
GOA_ATF,1,2036,SSB_mean,349405
GOA_ATF,1,2037,SSB_lb,209522
GOA_ATF,1,2037,SSB_ub,568079
GOA_ATF,1,2037,SSB_median,325510
GOA_ATF,1,2037,SSB_mean,351713
GOA_ATF,1,2038,SSB_lb,209145
GOA_ATF,1,2038,SSB_ub,592387
GOA_ATF,1,2038,SSB_median,328729
GOA_ATF,1,2038,SSB_mean,353620
GOA_ATF,1,2039,SSB_lb,207537
GOA_ATF,1,2039,SSB_ub,587035
GOA_ATF,1,2039,SSB_median,322575
GOA_ATF,1,2039,SSB_mean,352848
GOA_ATF,1,2040,SSB_lb,212642
GOA_ATF,1,2040,SSB_ub,572404
GOA_ATF,1,2040,SSB_median,320758
GOA_ATF,1,2040,SSB_mean,351130
GOA_ATF,1,2027,F_lb,0.0108979
GOA_ATF,1,2027,F_ub,0.0108979
GOA_ATF,1,2027,F_median,0.0108979
GOA_ATF,1,2027,F_mean,0.0108979
GOA_ATF,1,2028,F_lb,0.0108724
GOA_ATF,1,2028,F_ub,0.0108758
GOA_ATF,1,2028,F_median,0.0108752
GOA_ATF,1,2028,F_mean,0.0108748
GOA_ATF,1,2029,F_lb,0.235407
GOA_ATF,1,2029,F_ub,0.235407
GOA_ATF,1,2029,F_median,0.235407
GOA_ATF,1,2029,F_mean,0.235407
GOA_ATF,1,2030,F_lb,0.235407
GOA_ATF,1,2030,F_ub,0.235407
GOA_ATF,1,2030,F_median,0.235407
GOA_ATF,1,2030,F_mean,0.235407
GOA_ATF,1,2031,F_lb,0.235407
GOA_ATF,1,2031,F_ub,0.235407
GOA_ATF,1,2031,F_median,0.235407
GOA_ATF,1,2031,F_mean,0.235407
GOA_ATF,1,2032,F_lb,0.235407
GOA_ATF,1,2032,F_ub,0.235407
GOA_ATF,1,2032,F_median,0.235407
GOA_ATF,1,2032,F_mean,0.235407
GOA_ATF,1,2033,F_lb,0.235407
GOA_ATF,1,2033,F_ub,0.235407
GOA_ATF,1,2033,F_median,0.235407
GOA_ATF,1,2033,F_mean,0.235405
GOA_ATF,1,2034,F_lb,0.197113
GOA_ATF,1,2034,F_ub,0.235407
GOA_ATF,1,2034,F_median,0.235407
GOA_ATF,1,2034,F_mean,0.225298
GOA_ATF,1,2035,F_lb,0.167176
GOA_ATF,1,2035,F_ub,0.235407
GOA_ATF,1,2035,F_median,0.229499
GOA_ATF,1,2035,F_mean,0.214908
GOA_ATF,1,2036,F_lb,0.152564
GOA_ATF,1,2036,F_ub,0.235407
GOA_ATF,1,2036,F_median,0.229358
GOA_ATF,1,2036,F_mean,0.211384
GOA_ATF,1,2037,F_lb,0.144095
GOA_ATF,1,2037,F_ub,0.235407
GOA_ATF,1,2037,F_median,0.230723
GOA_ATF,1,2037,F_mean,0.210438
GOA_ATF,1,2038,F_lb,0.143814
GOA_ATF,1,2038,F_ub,0.235407
GOA_ATF,1,2038,F_median,0.233127
GOA_ATF,1,2038,F_mean,0.210045
GOA_ATF,1,2039,F_lb,0.142613
GOA_ATF,1,2039,F_ub,0.235407
GOA_ATF,1,2039,F_median,0.228531
GOA_ATF,1,2039,F_mean,0.209354
GOA_ATF,1,2040,F_lb,0.146425
GOA_ATF,1,2040,F_ub,0.235407
GOA_ATF,1,2040,F_median,0.227174
GOA_ATF,1,2040,F_mean,0.209192
GOA_ATF,2,2027,C_lb,12408.7
GOA_ATF,2,2027,C_ub,12408.7
GOA_ATF,2,2027,C_median,12408.7
GOA_ATF,2,2027,C_mean,12408.7
GOA_ATF,2,2027,C_sd,1.70985e-10
GOA_ATF,2,2028,C_lb,12408.7
GOA_ATF,2,2028,C_ub,12408.7
GOA_ATF,2,2028,C_median,12408.7
GOA_ATF,2,2028,C_mean,12408.7
GOA_ATF,2,2028,C_sd,3.52773e-05
GOA_ATF,2,2029,C_lb,238242
GOA_ATF,2,2029,C_ub,238897
GOA_ATF,2,2029,C_median,238372
GOA_ATF,2,2029,C_mean,238445
GOA_ATF,2,2029,C_sd,230.417
GOA_ATF,2,2030,C_lb,190872
GOA_ATF,2,2030,C_ub,193912
GOA_ATF,2,2030,C_median,191530
GOA_ATF,2,2030,C_mean,191863
GOA_ATF,2,2030,C_sd,1085.83
GOA_ATF,2,2031,C_lb,159698
GOA_ATF,2,2031,C_ub,170400
GOA_ATF,2,2031,C_median,162200
GOA_ATF,2,2031,C_mean,163279
GOA_ATF,2,2031,C_sd,3760.87
GOA_ATF,2,2032,C_lb,137079
GOA_ATF,2,2032,C_ub,166454
GOA_ATF,2,2032,C_median,144043
GOA_ATF,2,2032,C_mean,146954
GOA_ATF,2,2032,C_sd,9927.88
GOA_ATF,2,2033,C_lb,117405
GOA_ATF,2,2033,C_ub,176736
GOA_ATF,2,2033,C_median,132916
GOA_ATF,2,2033,C_mean,138482
GOA_ATF,2,2033,C_sd,19968.5
GOA_ATF,2,2034,C_lb,85141.2
GOA_ATF,2,2034,C_ub,193809
GOA_ATF,2,2034,C_median,125622
GOA_ATF,2,2034,C_mean,130344
GOA_ATF,2,2034,C_sd,34940.4
GOA_ATF,2,2035,C_lb,65352.7
GOA_ATF,2,2035,C_ub,201311
GOA_ATF,2,2035,C_median,122926
GOA_ATF,2,2035,C_mean,125606
GOA_ATF,2,2035,C_sd,46034.6
GOA_ATF,2,2036,C_lb,56067.9
GOA_ATF,2,2036,C_ub,207294
GOA_ATF,2,2036,C_median,121616
GOA_ATF,2,2036,C_mean,125140
GOA_ATF,2,2036,C_sd,50964.2
GOA_ATF,2,2037,C_lb,50368.4
GOA_ATF,2,2037,C_ub,213031
GOA_ATF,2,2037,C_median,122003
GOA_ATF,2,2037,C_mean,125684
GOA_ATF,2,2037,C_sd,53002.6
GOA_ATF,2,2038,C_lb,50181.3
GOA_ATF,2,2038,C_ub,218001
GOA_ATF,2,2038,C_median,123014
GOA_ATF,2,2038,C_mean,125866
GOA_ATF,2,2038,C_sd,54098.3
GOA_ATF,2,2039,C_lb,50758.6
GOA_ATF,2,2039,C_ub,215475
GOA_ATF,2,2039,C_median,119696
GOA_ATF,2,2039,C_mean,125191
GOA_ATF,2,2039,C_sd,53945.4
GOA_ATF,2,2040,C_lb,54395.6
GOA_ATF,2,2040,C_ub,218654
GOA_ATF,2,2040,C_median,119642
GOA_ATF,2,2040,C_mean,124624
GOA_ATF,2,2040,C_sd,53268.9
GOA_ATF,2,2027,SSB_lb,709459
GOA_ATF,2,2027,SSB_ub,709459
GOA_ATF,2,2027,SSB_median,709459
GOA_ATF,2,2027,SSB_mean,709459
GOA_ATF,2,2028,SSB_lb,710860
GOA_ATF,2,2028,SSB_ub,710860
GOA_ATF,2,2028,SSB_median,710860
GOA_ATF,2,2028,SSB_mean,710860
GOA_ATF,2,2029,SSB_lb,711748
GOA_ATF,2,2029,SSB_ub,711931
GOA_ATF,2,2029,SSB_median,711782
GOA_ATF,2,2029,SSB_mean,711802
GOA_ATF,2,2030,SSB_lb,554392
GOA_ATF,2,2030,SSB_ub,555577
GOA_ATF,2,2030,SSB_median,554632
GOA_ATF,2,2030,SSB_mean,554766
GOA_ATF,2,2031,SSB_lb,454147
GOA_ATF,2,2031,SSB_ub,460244
GOA_ATF,2,2031,SSB_median,455436
GOA_ATF,2,2031,SSB_mean,456117
GOA_ATF,2,2032,SSB_lb,389451
GOA_ATF,2,2032,SSB_ub,416038
GOA_ATF,2,2032,SSB_median,395389
GOA_ATF,2,2032,SSB_mean,398223
GOA_ATF,2,2033,SSB_lb,337581
GOA_ATF,2,2033,SSB_ub,427436
GOA_ATF,2,2033,SSB_median,358419
GOA_ATF,2,2033,SSB_mean,367650
GOA_ATF,2,2034,SSB_lb,280509
GOA_ATF,2,2034,SSB_ub,491320
GOA_ATF,2,2034,SSB_median,333107
GOA_ATF,2,2034,SSB_mean,352973
GOA_ATF,2,2035,SSB_lb,240426
GOA_ATF,2,2035,SSB_ub,536709
GOA_ATF,2,2035,SSB_median,323871
GOA_ATF,2,2035,SSB_mean,348632
GOA_ATF,2,2036,SSB_lb,220861
GOA_ATF,2,2036,SSB_ub,555267
GOA_ATF,2,2036,SSB_median,323682
GOA_ATF,2,2036,SSB_mean,349405
GOA_ATF,2,2037,SSB_lb,209522
GOA_ATF,2,2037,SSB_ub,568079
GOA_ATF,2,2037,SSB_median,325510
GOA_ATF,2,2037,SSB_mean,351713
GOA_ATF,2,2038,SSB_lb,209145
GOA_ATF,2,2038,SSB_ub,592387
GOA_ATF,2,2038,SSB_median,328729
GOA_ATF,2,2038,SSB_mean,353620
GOA_ATF,2,2039,SSB_lb,207537
GOA_ATF,2,2039,SSB_ub,587035
GOA_ATF,2,2039,SSB_median,322575
GOA_ATF,2,2039,SSB_mean,352848
GOA_ATF,2,2040,SSB_lb,212642
GOA_ATF,2,2040,SSB_ub,572404
GOA_ATF,2,2040,SSB_median,320758
GOA_ATF,2,2040,SSB_mean,351130
GOA_ATF,2,2027,F_lb,0.0108979
GOA_ATF,2,2027,F_ub,0.0108979
GOA_ATF,2,2027,F_median,0.0108979
GOA_ATF,2,2027,F_mean,0.0108979
GOA_ATF,2,2028,F_lb,0.0108724
GOA_ATF,2,2028,F_ub,0.0108758
GOA_ATF,2,2028,F_median,0.0108752
GOA_ATF,2,2028,F_mean,0.0108748
GOA_ATF,2,2029,F_lb,0.235407
GOA_ATF,2,2029,F_ub,0.235407
GOA_ATF,2,2029,F_median,0.235407
GOA_ATF,2,2029,F_mean,0.235407
GOA_ATF,2,2030,F_lb,0.235407
GOA_ATF,2,2030,F_ub,0.235407
GOA_ATF,2,2030,F_median,0.235407
GOA_ATF,2,2030,F_mean,0.235407
GOA_ATF,2,2031,F_lb,0.235407
GOA_ATF,2,2031,F_ub,0.235407
GOA_ATF,2,2031,F_median,0.235407
GOA_ATF,2,2031,F_mean,0.235407
GOA_ATF,2,2032,F_lb,0.235407
GOA_ATF,2,2032,F_ub,0.235407
GOA_ATF,2,2032,F_median,0.235407
GOA_ATF,2,2032,F_mean,0.235407
GOA_ATF,2,2033,F_lb,0.235407
GOA_ATF,2,2033,F_ub,0.235407
GOA_ATF,2,2033,F_median,0.235407
GOA_ATF,2,2033,F_mean,0.235405
GOA_ATF,2,2034,F_lb,0.197113
GOA_ATF,2,2034,F_ub,0.235407
GOA_ATF,2,2034,F_median,0.235407
GOA_ATF,2,2034,F_mean,0.225298
GOA_ATF,2,2035,F_lb,0.167176
GOA_ATF,2,2035,F_ub,0.235407
GOA_ATF,2,2035,F_median,0.229499
GOA_ATF,2,2035,F_mean,0.214908
GOA_ATF,2,2036,F_lb,0.152564
GOA_ATF,2,2036,F_ub,0.235407
GOA_ATF,2,2036,F_median,0.229358
GOA_ATF,2,2036,F_mean,0.211384
GOA_ATF,2,2037,F_lb,0.144095
GOA_ATF,2,2037,F_ub,0.235407
GOA_ATF,2,2037,F_median,0.230723
GOA_ATF,2,2037,F_mean,0.210438
GOA_ATF,2,2038,F_lb,0.143814
GOA_ATF,2,2038,F_ub,0.235407
GOA_ATF,2,2038,F_median,0.233127
GOA_ATF,2,2038,F_mean,0.210045
GOA_ATF,2,2039,F_lb,0.142613
GOA_ATF,2,2039,F_ub,0.235407
GOA_ATF,2,2039,F_median,0.228531
GOA_ATF,2,2039,F_mean,0.209354
GOA_ATF,2,2040,F_lb,0.146425
GOA_ATF,2,2040,F_ub,0.235407
GOA_ATF,2,2040,F_median,0.227174
GOA_ATF,2,2040,F_mean,0.209192
GOA_ATF,3,2027,C_lb,12408.7
GOA_ATF,3,2027,C_ub,12408.7
GOA_ATF,3,2027,C_median,12408.7
GOA_ATF,3,2027,C_mean,12408.7
GOA_ATF,3,2027,C_sd,1.70985e-10
GOA_ATF,3,2028,C_lb,12408.7
GOA_ATF,3,2028,C_ub,12408.7
GOA_ATF,3,2028,C_median,12408.7
GOA_ATF,3,2028,C_mean,12408.7
GOA_ATF,3,2028,C_sd,3.52773e-05
GOA_ATF,3,2029,C_lb,13739.3
GOA_ATF,3,2029,C_ub,13772.9
GOA_ATF,3,2029,C_median,13746
GOA_ATF,3,2029,C_mean,13749.8
GOA_ATF,3,2029,C_sd,11.8087
GOA_ATF,3,2030,C_lb,13715.4
GOA_ATF,3,2030,C_ub,13871.7
GOA_ATF,3,2030,C_median,13749.2
GOA_ATF,3,2030,C_mean,13766.4
GOA_ATF,3,2030,C_sd,55.8693
GOA_ATF,3,2031,C_lb,13642.3
GOA_ATF,3,2031,C_ub,14199.2
GOA_ATF,3,2031,C_median,13771.8
GOA_ATF,3,2031,C_mean,13828.5
GOA_ATF,3,2031,C_sd,195.651
GOA_ATF,3,2032,C_lb,13417.9
GOA_ATF,3,2032,C_ub,14988.9
GOA_ATF,3,2032,C_median,13788
GOA_ATF,3,2032,C_mean,13942
GOA_ATF,3,2032,C_sd,530.558
GOA_ATF,3,2033,C_lb,12928.8
GOA_ATF,3,2033,C_ub,16324.8
GOA_ATF,3,2033,C_median,13787.8
GOA_ATF,3,2033,C_mean,14103.2
GOA_ATF,3,2033,C_sd,1126.74
GOA_ATF,3,2034,C_lb,12180.5
GOA_ATF,3,2034,C_ub,17868.6
GOA_ATF,3,2034,C_median,13800.3
GOA_ATF,3,2034,C_mean,14293.3
GOA_ATF,3,2034,C_sd,1922.71
GOA_ATF,3,2035,C_lb,11337
GOA_ATF,3,2035,C_ub,19484.4
GOA_ATF,3,2035,C_median,13921.8
GOA_ATF,3,2035,C_mean,14486
GOA_ATF,3,2035,C_sd,2742.62
GOA_ATF,3,2036,C_lb,10600.7
GOA_ATF,3,2036,C_ub,20393.2
GOA_ATF,3,2036,C_median,14078.5
GOA_ATF,3,2036,C_mean,14659.3
GOA_ATF,3,2036,C_sd,3412.3
GOA_ATF,3,2037,C_lb,9822.12
GOA_ATF,3,2037,C_ub,21489.2
GOA_ATF,3,2037,C_median,14130.9
GOA_ATF,3,2037,C_mean,14799.4
GOA_ATF,3,2037,C_sd,3870.07
GOA_ATF,3,2038,C_lb,9354.91
GOA_ATF,3,2038,C_ub,22084.1
GOA_ATF,3,2038,C_median,14369.5
GOA_ATF,3,2038,C_mean,14895.9
GOA_ATF,3,2038,C_sd,4157.4
GOA_ATF,3,2039,C_lb,9171.16
GOA_ATF,3,2039,C_ub,22711
GOA_ATF,3,2039,C_median,14416.8
GOA_ATF,3,2039,C_mean,14943.6
GOA_ATF,3,2039,C_sd,4319.5
GOA_ATF,3,2040,C_lb,9225.01
GOA_ATF,3,2040,C_ub,22657.4
GOA_ATF,3,2040,C_median,14179.7
GOA_ATF,3,2040,C_mean,14948.9
GOA_ATF,3,2040,C_sd,4379.8
GOA_ATF,3,2027,SSB_lb,709459
GOA_ATF,3,2027,SSB_ub,709459
GOA_ATF,3,2027,SSB_median,709459
GOA_ATF,3,2027,SSB_mean,709459
GOA_ATF,3,2028,SSB_lb,710860
GOA_ATF,3,2028,SSB_ub,710860
GOA_ATF,3,2028,SSB_median,710860
GOA_ATF,3,2028,SSB_mean,710860
GOA_ATF,3,2029,SSB_lb,711748
GOA_ATF,3,2029,SSB_ub,711931
GOA_ATF,3,2029,SSB_median,711782
GOA_ATF,3,2029,SSB_mean,711802
GOA_ATF,3,2030,SSB_lb,712575
GOA_ATF,3,2030,SSB_ub,713762
GOA_ATF,3,2030,SSB_median,712815
GOA_ATF,3,2030,SSB_mean,712950
GOA_ATF,3,2031,SSB_lb,713301
GOA_ATF,3,2031,SSB_ub,719445
GOA_ATF,3,2031,SSB_median,714600
GOA_ATF,3,2031,SSB_mean,715285
GOA_ATF,3,2032,SSB_lb,711129
GOA_ATF,3,2032,SSB_ub,738343
GOA_ATF,3,2032,SSB_median,717181
GOA_ATF,3,2032,SSB_mean,720102
GOA_ATF,3,2033,SSB_lb,696395
GOA_ATF,3,2033,SSB_ub,792149
GOA_ATF,3,2033,SSB_median,718692
GOA_ATF,3,2033,SSB_mean,728411
GOA_ATF,3,2034,SSB_lb,655981
GOA_ATF,3,2034,SSB_ub,897491
GOA_ATF,3,2034,SSB_median,715430
GOA_ATF,3,2034,SSB_mean,738824
GOA_ATF,3,2035,SSB_lb,601525
GOA_ATF,3,2035,SSB_ub,1.00864e+06
GOA_ATF,3,2035,SSB_median,715688
GOA_ATF,3,2035,SSB_mean,749118
GOA_ATF,3,2036,SSB_lb,557021
GOA_ATF,3,2036,SSB_ub,1.06214e+06
GOA_ATF,3,2036,SSB_median,726062
GOA_ATF,3,2036,SSB_mean,758300
GOA_ATF,3,2037,SSB_lb,521472
GOA_ATF,3,2037,SSB_ub,1.10909e+06
GOA_ATF,3,2037,SSB_median,727764
GOA_ATF,3,2037,SSB_mean,766510
GOA_ATF,3,2038,SSB_lb,490557
GOA_ATF,3,2038,SSB_ub,1.15005e+06
GOA_ATF,3,2038,SSB_median,737344
GOA_ATF,3,2038,SSB_mean,773240
GOA_ATF,3,2039,SSB_lb,477562
GOA_ATF,3,2039,SSB_ub,1.19265e+06
GOA_ATF,3,2039,SSB_median,742823
GOA_ATF,3,2039,SSB_mean,776388
GOA_ATF,3,2040,SSB_lb,476938
GOA_ATF,3,2040,SSB_ub,1.18925e+06
GOA_ATF,3,2040,SSB_median,738750
GOA_ATF,3,2040,SSB_mean,776822
GOA_ATF,3,2027,F_lb,0.0108979
GOA_ATF,3,2027,F_ub,0.0108979
GOA_ATF,3,2027,F_median,0.0108979
GOA_ATF,3,2027,F_mean,0.0108979
GOA_ATF,3,2028,F_lb,0.0108724
GOA_ATF,3,2028,F_ub,0.0108758
GOA_ATF,3,2028,F_median,0.0108752
GOA_ATF,3,2028,F_mean,0.0108748
GOA_ATF,3,2029,F_lb,0.0120499
GOA_ATF,3,2029,F_ub,0.0120499
GOA_ATF,3,2029,F_median,0.0120499
GOA_ATF,3,2029,F_mean,0.0120499
GOA_ATF,3,2030,F_lb,0.0120499
GOA_ATF,3,2030,F_ub,0.0120499
GOA_ATF,3,2030,F_median,0.0120499
GOA_ATF,3,2030,F_mean,0.0120499
GOA_ATF,3,2031,F_lb,0.0120499
GOA_ATF,3,2031,F_ub,0.0120499
GOA_ATF,3,2031,F_median,0.0120499
GOA_ATF,3,2031,F_mean,0.0120499
GOA_ATF,3,2032,F_lb,0.0120499
GOA_ATF,3,2032,F_ub,0.0120499
GOA_ATF,3,2032,F_median,0.0120499
GOA_ATF,3,2032,F_mean,0.0120499
GOA_ATF,3,2033,F_lb,0.0120499
GOA_ATF,3,2033,F_ub,0.0120499
GOA_ATF,3,2033,F_median,0.0120499
GOA_ATF,3,2033,F_mean,0.0120499
GOA_ATF,3,2034,F_lb,0.0120499
GOA_ATF,3,2034,F_ub,0.0120499
GOA_ATF,3,2034,F_median,0.0120499
GOA_ATF,3,2034,F_mean,0.0120499
GOA_ATF,3,2035,F_lb,0.0120499
GOA_ATF,3,2035,F_ub,0.0120499
GOA_ATF,3,2035,F_median,0.0120499
GOA_ATF,3,2035,F_mean,0.0120499
GOA_ATF,3,2036,F_lb,0.0120499
GOA_ATF,3,2036,F_ub,0.0120499
GOA_ATF,3,2036,F_median,0.0120499
GOA_ATF,3,2036,F_mean,0.0120499
GOA_ATF,3,2037,F_lb,0.0120499
GOA_ATF,3,2037,F_ub,0.0120499
GOA_ATF,3,2037,F_median,0.0120499
GOA_ATF,3,2037,F_mean,0.0120499
GOA_ATF,3,2038,F_lb,0.0120499
GOA_ATF,3,2038,F_ub,0.0120499
GOA_ATF,3,2038,F_median,0.0120499
GOA_ATF,3,2038,F_mean,0.0120499
GOA_ATF,3,2039,F_lb,0.0120499
GOA_ATF,3,2039,F_ub,0.0120499
GOA_ATF,3,2039,F_median,0.0120499
GOA_ATF,3,2039,F_mean,0.0120499
GOA_ATF,3,2040,F_lb,0.0120499
GOA_ATF,3,2040,F_ub,0.0120499
GOA_ATF,3,2040,F_median,0.0120499
GOA_ATF,3,2040,F_mean,0.0120499
GOA_ATF,4,2027,C_lb,12408.7
GOA_ATF,4,2027,C_ub,12408.7
GOA_ATF,4,2027,C_median,12408.7
GOA_ATF,4,2027,C_mean,12408.7
GOA_ATF,4,2027,C_sd,1.70985e-10
GOA_ATF,4,2028,C_lb,12408.7
GOA_ATF,4,2028,C_ub,12408.7
GOA_ATF,4,2028,C_median,12408.7
GOA_ATF,4,2028,C_mean,12408.7
GOA_ATF,4,2028,C_sd,3.52773e-05
GOA_ATF,4,2029,C_lb,60988.6
GOA_ATF,4,2029,C_ub,61141.1
GOA_ATF,4,2029,C_median,61018.8
GOA_ATF,4,2029,C_mean,61036
GOA_ATF,4,2029,C_sd,53.6486
GOA_ATF,4,2030,C_lb,58279.9
GOA_ATF,4,2030,C_ub,58989.7
GOA_ATF,4,2030,C_median,58433.6
GOA_ATF,4,2030,C_mean,58511.5
GOA_ATF,4,2030,C_sd,253.628
GOA_ATF,4,2031,C_lb,55873.4
GOA_ATF,4,2031,C_ub,58395.9
GOA_ATF,4,2031,C_median,56460.7
GOA_ATF,4,2031,C_mean,56717
GOA_ATF,4,2031,C_sd,886.323
GOA_ATF,4,2032,C_lb,53259.2
GOA_ATF,4,2032,C_ub,60347.3
GOA_ATF,4,2032,C_median,54927.8
GOA_ATF,4,2032,C_mean,55621.5
GOA_ATF,4,2032,C_sd,2391.1
GOA_ATF,4,2033,C_lb,49872.2
GOA_ATF,4,2033,C_ub,64984.9
GOA_ATF,4,2033,C_median,53709.8
GOA_ATF,4,2033,C_mean,55122.2
GOA_ATF,4,2033,C_sd,5024.52
GOA_ATF,4,2034,C_lb,45767.7
GOA_ATF,4,2034,C_ub,70879.8
GOA_ATF,4,2034,C_median,52970.5
GOA_ATF,4,2034,C_mean,55040.3
GOA_ATF,4,2034,C_sd,8424.93
GOA_ATF,4,2035,C_lb,41628.2
GOA_ATF,4,2035,C_ub,75965.7
GOA_ATF,4,2035,C_median,52810
GOA_ATF,4,2035,C_mean,55178.7
GOA_ATF,4,2035,C_sd,11738.9
GOA_ATF,4,2036,C_lb,38184.2
GOA_ATF,4,2036,C_ub,79872.6
GOA_ATF,4,2036,C_median,52959.1
GOA_ATF,4,2036,C_mean,55388.6
GOA_ATF,4,2036,C_sd,14244.7
GOA_ATF,4,2037,C_lb,34996.5
GOA_ATF,4,2037,C_ub,83356.4
GOA_ATF,4,2037,C_median,53307.9
GOA_ATF,4,2037,C_mean,55574.3
GOA_ATF,4,2037,C_sd,15820.5
GOA_ATF,4,2038,C_lb,33417.3
GOA_ATF,4,2038,C_ub,84934.8
GOA_ATF,4,2038,C_median,53503.5
GOA_ATF,4,2038,C_mean,55661
